HPO term ID	HPO name	HPO child (is_a)	icd10	icd10 string	OMIM disease ID(s) 
3040	Arthropathy	3040	M12.431	Intermittent hydrarthrosis, right wrist	235200
3040	Arthropathy	3040	M12.432	Intermittent hydrarthrosis, left wrist	235200
3040	Arthropathy	3040	M12.439	Intermittent hydrarthrosis, unspecified wrist	235200
3040	Arthropathy	3040	M12.44	Intermittent hydrarthrosis, hand	235200
3040	Arthropathy	3040	M12.441	Intermittent hydrarthrosis, right hand	235200
3040	Arthropathy	3040	M12.442	Intermittent hydrarthrosis, left hand	235200
3040	Arthropathy	3040	M12.449	Intermittent hydrarthrosis, unspecified hand	235200
3040	Arthropathy	3040	M12.45	Intermittent hydrarthrosis, hip	235200
3040	Arthropathy	3040	M12.451	Intermittent hydrarthrosis, right hip	235200
3040	Arthropathy	3040	M12.452	Intermittent hydrarthrosis, left hip	235200
3040	Arthropathy	3040	M12.459	Intermittent hydrarthrosis, unspecified hip	235200
3040	Arthropathy	3040	M12.46	Intermittent hydrarthrosis, knee	235200
3040	Arthropathy	3040	M12.461	Intermittent hydrarthrosis, right knee	235200
3040	Arthropathy	3040	M12.462	Intermittent hydrarthrosis, left knee	235200
3040	Arthropathy	3040	M12.469	Intermittent hydrarthrosis, unspecified knee	235200
3040	Arthropathy	3040	M12.47	Intermittent hydrarthrosis, ankle and foot	235200
3040	Arthropathy	3040	M12.471	Intermittent hydrarthrosis, right ankle and foot	235200
3040	Arthropathy	3040	M12.472	Intermittent hydrarthrosis, left ankle and foot	235200
3040	Arthropathy	3040	M12.479	Intermittent hydrarthrosis, unspecified ankle and foot	235200
3040	Arthropathy	3040	M12.48	Intermittent hydrarthrosis, other site	235200
3040	Arthropathy	3040	M12.49	Intermittent hydrarthrosis, multiple sites	235200
3040	Arthropathy	3040	M12.5	Traumatic arthropathy	235200
3040	Arthropathy	3040	M12.50	Traumatic arthropathy, unspecified site	235200
3040	Arthropathy	3040	M12.51	Traumatic arthropathy, shoulder	235200
3040	Arthropathy	3040	M12.511	Traumatic arthropathy, right shoulder	235200
3040	Arthropathy	3040	M12.512	Traumatic arthropathy, left shoulder	235200
3040	Arthropathy	3040	M12.519	Traumatic arthropathy, unspecified shoulder	235200
3040	Arthropathy	3040	M12.52	Traumatic arthropathy, elbow	235200
3040	Arthropathy	3040	M12.521	Traumatic arthropathy, right elbow	235200
3040	Arthropathy	3040	M12.522	Traumatic arthropathy, left elbow	235200
3040	Arthropathy	3040	M12.529	Traumatic arthropathy, unspecified elbow	235200
3040	Arthropathy	3040	M12.53	Traumatic arthropathy, wrist	235200
3040	Arthropathy	3040	M12.531	Traumatic arthropathy, right wrist	235200
3040	Arthropathy	3040	M12.532	Traumatic arthropathy, left wrist	235200
3040	Arthropathy	3040	M12.539	Traumatic arthropathy, unspecified wrist	235200
3040	Arthropathy	3040	M12.54	Traumatic arthropathy, hand	235200
3040	Arthropathy	3040	M12.541	Traumatic arthropathy, right hand	235200
3040	Arthropathy	3040	M12.542	Traumatic arthropathy, left hand	235200
3040	Arthropathy	3040	M12.549	Traumatic arthropathy, unspecified hand	235200
3040	Arthropathy	3040	M12.55	Traumatic arthropathy, hip	235200
3040	Arthropathy	3040	M12.551	Traumatic arthropathy, right hip	235200
3040	Arthropathy	3040	M12.552	Traumatic arthropathy, left hip	235200
3040	Arthropathy	3040	M12.559	Traumatic arthropathy, unspecified hip	235200
3040	Arthropathy	3040	M12.56	Traumatic arthropathy, knee	235200
3040	Arthropathy	3040	M12.561	Traumatic arthropathy, right knee	235200
3040	Arthropathy	3040	M12.562	Traumatic arthropathy, left knee	235200
3040	Arthropathy	3040	M12.569	Traumatic arthropathy, unspecified knee	235200
3040	Arthropathy	3040	M12.57	Traumatic arthropathy, ankle and foot	235200
3040	Arthropathy	3040	M12.571	Traumatic arthropathy, right ankle and foot	235200
3040	Arthropathy	3040	M12.572	Traumatic arthropathy, left ankle and foot	235200
3040	Arthropathy	3040	M12.579	Traumatic arthropathy, unspecified ankle and foot	235200
3040	Arthropathy	3040	M12.58	Traumatic arthropathy, other specified site	235200
3040	Arthropathy	3040	M12.59	Traumatic arthropathy, multiple sites	235200
3040	Arthropathy	3040	M12.8	Other specific arthropathies, not elsewhere classified	235200
3040	Arthropathy	3040	M12.80	Other specific arthropathies, not elsewhere classified, unspecified site	235200
3040	Arthropathy	3040	M12.81	Other specific arthropathies, not elsewhere classified, shoulder	235200
3040	Arthropathy	3040	M12.811	Other specific arthropathies, not elsewhere classified, right shoulder	235200
3040	Arthropathy	3040	M12.812	Other specific arthropathies, not elsewhere classified, left shoulder	235200
3040	Arthropathy	3040	M12.819	Other specific arthropathies, not elsewhere classified, unspecified shoulder	235200
3040	Arthropathy	3040	M12.82	Other specific arthropathies, not elsewhere classified, elbow	235200
3040	Arthropathy	3040	M12.821	Other specific arthropathies, not elsewhere classified, right elbow	235200
3040	Arthropathy	3040	M12.822	Other specific arthropathies, not elsewhere classified, left elbow	235200
3040	Arthropathy	3040	M12.829	Other specific arthropathies, not elsewhere classified, unspecified elbow	235200
3040	Arthropathy	3040	M12.83	Other specific arthropathies, not elsewhere classified, wrist	235200
3040	Arthropathy	3040	M12.831	Other specific arthropathies, not elsewhere classified, right wrist	235200
3040	Arthropathy	3040	M12.832	Other specific arthropathies, not elsewhere classified, left wrist	235200
3040	Arthropathy	3040	M12.839	Other specific arthropathies, not elsewhere classified, unspecified wrist	235200
3040	Arthropathy	3040	M12.84	Other specific arthropathies, not elsewhere classified, hand	235200
3040	Arthropathy	3040	M12.841	Other specific arthropathies, not elsewhere classified, right hand	235200
3040	Arthropathy	3040	M12.842	Other specific arthropathies, not elsewhere classified, left hand	235200
3040	Arthropathy	3040	M12.849	Other specific arthropathies, not elsewhere classified, unspecified hand	235200
3040	Arthropathy	3040	M12.85	Other specific arthropathies, not elsewhere classified, hip	235200
3040	Arthropathy	3040	M12.851	Other specific arthropathies, not elsewhere classified, right hip	235200
3040	Arthropathy	3040	M12.852	Other specific arthropathies, not elsewhere classified, left hip	235200
3040	Arthropathy	3040	M12.859	Other specific arthropathies, not elsewhere classified, unspecified hip	235200
3040	Arthropathy	3040	M12.86	Other specific arthropathies, not elsewhere classified, knee	235200
3040	Arthropathy	3040	M12.861	Other specific arthropathies, not elsewhere classified, right knee	235200
3040	Arthropathy	3040	M12.862	Other specific arthropathies, not elsewhere classified, left knee	235200
3040	Arthropathy	3040	M12.869	Other specific arthropathies, not elsewhere classified, unspecified knee	235200
3040	Arthropathy	3040	M12.87	Other specific arthropathies, not elsewhere classified, ankle and foot	235200
3040	Arthropathy	3040	M12.871	Other specific arthropathies, not elsewhere classified, right ankle and foot	235200
3040	Arthropathy	3040	M12.872	Other specific arthropathies, not elsewhere classified, left ankle and foot	235200
3040	Arthropathy	3040	M12.879	Other specific arthropathies, not elsewhere classified, unspecified ankle and foot	235200
3040	Arthropathy	3040	M12.88	Other specific arthropathies, not elsewhere classified, other specified site	235200
3040	Arthropathy	3040	M12.89	Other specific arthropathies, not elsewhere classified, multiple sites	235200
3040	Arthropathy	3040	M13.1	Monoarthritis, not elsewhere classified	235200
3040	Arthropathy	3040	M13.10	Monoarthritis, not elsewhere classified, unspecified site	235200
3040	Arthropathy	3040	M13.11	Monoarthritis, not elsewhere classified, shoulder	235200
3040	Arthropathy	3040	M13.111	Monoarthritis, not elsewhere classified, right shoulder	235200
3040	Arthropathy	3040	M13.112	Monoarthritis, not elsewhere classified, left shoulder	235200
3040	Arthropathy	3040	M13.119	Monoarthritis, not elsewhere classified, unspecified shoulder	235200
3040	Arthropathy	3040	M13.12	Monoarthritis, not elsewhere classified, elbow	235200
3040	Arthropathy	3040	M13.121	Monoarthritis, not elsewhere classified, right elbow	235200
3040	Arthropathy	3040	M13.122	Monoarthritis, not elsewhere classified, left elbow	235200
3040	Arthropathy	3040	M13.129	Monoarthritis, not elsewhere classified, unspecified elbow	235200
3040	Arthropathy	3040	M13.13	Monoarthritis, not elsewhere classified, wrist	235200
3040	Arthropathy	3040	M13.131	Monoarthritis, not elsewhere classified, right wrist	235200
3040	Arthropathy	3040	M13.132	Monoarthritis, not elsewhere classified, left wrist	235200
3040	Arthropathy	3040	M13.139	Monoarthritis, not elsewhere classified, unspecified wrist	235200
3040	Arthropathy	3040	M13.14	Monoarthritis, not elsewhere classified, hand	235200
3040	Arthropathy	3040	M13.141	Monoarthritis, not elsewhere classified, right hand	235200
3040	Arthropathy	3040	M13.142	Monoarthritis, not elsewhere classified, left hand	235200
3040	Arthropathy	3040	M13.149	Monoarthritis, not elsewhere classified, unspecified hand	235200
3040	Arthropathy	3040	M13.15	Monoarthritis, not elsewhere classified, hip	235200
3040	Arthropathy	3040	M13.151	Monoarthritis, not elsewhere classified, right hip	235200
3040	Arthropathy	3040	M13.152	Monoarthritis, not elsewhere classified, left hip	235200
3040	Arthropathy	3040	M13.159	Monoarthritis, not elsewhere classified, unspecified hip	235200
3040	Arthropathy	3040	M13.16	Monoarthritis, not elsewhere classified, knee	235200
3040	Arthropathy	3040	M13.161	Monoarthritis, not elsewhere classified, right knee	235200
3040	Arthropathy	3040	M13.162	Monoarthritis, not elsewhere classified, left knee	235200
3040	Arthropathy	3040	M13.169	Monoarthritis, not elsewhere classified, unspecified knee	235200
3040	Arthropathy	3040	M13.17	Monoarthritis, not elsewhere classified, ankle and foot	235200
3040	Arthropathy	3040	M13.171	Monoarthritis, not elsewhere classified, right ankle and foot	235200
3040	Arthropathy	3040	M13.172	Monoarthritis, not elsewhere classified, left ankle and foot	235200
3040	Arthropathy	3040	M13.179	Monoarthritis, not elsewhere classified, unspecified ankle and foot	235200
3040	Arthropathy	3040	M13.8	Other specified arthritis	235200
3040	Arthropathy	3040	M13.80	Other specified arthritis, unspecified site	235200
3040	Arthropathy	3040	M13.81	Other specified arthritis, shoulder	235200
3040	Arthropathy	3040	M13.811	Other specified arthritis, right shoulder	235200
3040	Arthropathy	3040	M13.812	Other specified arthritis, left shoulder	235200
3040	Arthropathy	3040	M13.819	Other specified arthritis, unspecified shoulder	235200
3040	Arthropathy	3040	M13.82	Other specified arthritis, elbow	235200
3040	Arthropathy	3040	M13.821	Other specified arthritis, right elbow	235200
3040	Arthropathy	3040	M13.822	Other specified arthritis, left elbow	235200
3040	Arthropathy	3040	M13.829	Other specified arthritis, unspecified elbow	235200
3040	Arthropathy	3040	M13.83	Other specified arthritis, wrist	235200
3040	Arthropathy	3040	M13.831	Other specified arthritis, right wrist	235200
3040	Arthropathy	3040	M13.832	Other specified arthritis, left wrist	235200
3040	Arthropathy	3040	M13.839	Other specified arthritis, unspecified wrist	235200
3040	Arthropathy	3040	M13.84	Other specified arthritis, hand	235200
3040	Arthropathy	3040	M13.841	Other specified arthritis, right hand	235200
3040	Arthropathy	3040	M13.842	Other specified arthritis, left hand	235200
3040	Arthropathy	3040	M13.849	Other specified arthritis, unspecified hand	235200
3040	Arthropathy	3040	M13.85	Other specified arthritis, hip	235200
3040	Arthropathy	3040	M13.851	Other specified arthritis, right hip	235200
3040	Arthropathy	3040	M13.852	Other specified arthritis, left hip	235200
3040	Arthropathy	3040	M13.859	Other specified arthritis, unspecified hip	235200
3040	Arthropathy	3040	M13.86	Other specified arthritis, knee	235200
3040	Arthropathy	3040	M13.861	Other specified arthritis, right knee	235200
3040	Arthropathy	3040	M13.862	Other specified arthritis, left knee	235200
3040	Arthropathy	3040	M13.869	Other specified arthritis, unspecified knee	235200
3040	Arthropathy	3040	M13.87	Other specified arthritis, ankle and foot	235200
3040	Arthropathy	3040	M13.871	Other specified arthritis, right ankle and foot	235200
3040	Arthropathy	3040	M13.872	Other specified arthritis, left ankle and foot	235200
3040	Arthropathy	3040	M13.879	Other specified arthritis, unspecified ankle and foot	235200
3040	Arthropathy	3040	M13.88	Other specified arthritis, other site	235200
3040	Arthropathy	3040	M13.89	Other specified arthritis, multiple sites	235200
3040	Arthropathy	3040	M15.1	Heberden's nodes (with arthropathy)	235200
3040	Arthropathy	3040	M15.2	Bouchard's nodes (with arthropathy)	235200
3040	Arthropathy	3040	M25.8	Other specified joint disorders	235200
3040	Arthropathy	3040	M25.80	Other specified joint disorders, unspecified joint	235200
3040	Arthropathy	3040	M25.81	Other specified joint disorders, shoulder	235200
3040	Arthropathy	3040	M25.811	Other specified joint disorders, right shoulder	235200
3040	Arthropathy	3040	M25.812	Other specified joint disorders, left shoulder	235200
3040	Arthropathy	3040	M25.819	Other specified joint disorders, unspecified shoulder	235200
3040	Arthropathy	3040	M25.82	Other specified joint disorders, elbow	235200
3040	Arthropathy	3040	M25.821	Other specified joint disorders, right elbow	235200
3040	Arthropathy	3040	M25.822	Other specified joint disorders, left elbow	235200
3040	Arthropathy	3040	M25.829	Other specified joint disorders, unspecified elbow	235200
3040	Arthropathy	3040	M25.83	Other specified joint disorders, wrist	235200
3040	Arthropathy	3040	M25.831	Other specified joint disorders, right wrist	235200
3040	Arthropathy	3040	M25.832	Other specified joint disorders, left wrist	235200
3040	Arthropathy	3040	M25.839	Other specified joint disorders, unspecified wrist	235200
3040	Arthropathy	3040	M25.84	Other specified joint disorders, hand	235200
3040	Arthropathy	3040	M25.841	Other specified joint disorders, right hand	235200
3040	Arthropathy	3040	M25.842	Other specified joint disorders, left hand	235200
3040	Arthropathy	3040	M25.849	Other specified joint disorders, unspecified hand	235200
3040	Arthropathy	3040	M25.85	Other specified joint disorders, hip	235200
3040	Arthropathy	3040	M25.851	Other specified joint disorders, right hip	235200
3040	Arthropathy	3040	M25.852	Other specified joint disorders, left hip	235200
3040	Arthropathy	3040	M25.859	Other specified joint disorders, unspecified hip	235200
3040	Arthropathy	3040	M25.86	Other specified joint disorders, knee	235200
3040	Arthropathy	3040	M25.861	Other specified joint disorders, right knee	235200
3040	Arthropathy	3040	M25.862	Other specified joint disorders, left knee	235200
3040	Arthropathy	3040	M25.869	Other specified joint disorders, unspecified knee	235200
3040	Arthropathy	3040	M25.87	Other specified joint disorders, ankle and foot	235200
3040	Arthropathy	3040	M25.871	Other specified joint disorders, right ankle and foot	235200
3040	Arthropathy	3040	M25.872	Other specified joint disorders, left ankle and foot	235200
3040	Arthropathy	3040	M25.879	Other specified joint disorders, unspecified ankle and foot	235200
3040	Arthropathy	3040	M36.1	Arthropathy in neoplastic disease	235200
3040	Arthropathy	3040	M36.2	Hemophilic arthropathy	235200
3040	Arthropathy	3040	M36.3	Arthropathy in other blood disorders	235200
3040	Arthropathy	3040	M36.4	Arthropathy in hypersensitivity reactions classified elsewhere	235200
3040	Arthropathy	3040	M89.40	Other hypertrophic osteoarthropathy, unspecified site	235200
3040	Arthropathy	3040	M89.41	Other hypertrophic osteoarthropathy, shoulder	235200
3040	Arthropathy	3040	M89.411	Other hypertrophic osteoarthropathy, right shoulder	235200
3040	Arthropathy	3040	M89.412	Other hypertrophic osteoarthropathy, left shoulder	235200
3040	Arthropathy	3040	M89.419	Other hypertrophic osteoarthropathy, unspecified shoulder	235200
3040	Arthropathy	3040	M89.42	Other hypertrophic osteoarthropathy, upper arm	235200
3040	Arthropathy	3040	M89.421	Other hypertrophic osteoarthropathy, right upper arm	235200
